patent_id,patent_date,fields,forward5,Y,CTO,STO,PK,SK,TCT,MF,TS,NC,COL,INV,TKH,CKH,PKH,TTS,CTS,PTS,mean_conf_pro,mean_conf_anti,var_conf_pro,var_conf_anti,conf_gap_change,H_final,delta_H,cross_domain_support,cross_domain_attack,same_domain_support,same_domain_attack,acceptability_gap,fact_ratio_pro,fact_ratio_anti,final_prediction,prediction_volatility,final_pred_technology,final_pred_application,final_pred_user,final_pred_ecosystem,final_pred_businessmodel,total_rounds,term_unanimous,term_extended_debate,semantic_coherence
10737685,2020-08-11,07,0,0,0.0,0.0,1,0,1806.0,B60W20,3,10,0,1,27793,2171,25622,184722,15542,169180,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6326
10738652,2020-08-11,09,0,0,0.4444444444444444,0.4444444444444444,3,1,11249.0,F01D25,5,2,0,2,68,37,31,6,2,4,0.7833,0.55,0.001111,0.0,-0.61,0.6995,0.1481,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.8602
10738655,2020-08-11,09,0,0,,,0,0,,F01D25,3,15,0,4,15006,1223,13783,180785,5468,175317,0.7857,0.5,0.001224,0.0,-0.55,0.7174,0.2071,8.0,12.0,2.0,3.0,10.0,1.5,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7292
10738686,2020-08-11,09,1,0,0.0,0.0,1,0,12803.0,F02B37,2,6,0,2,27793,2171,25622,184722,15542,169180,0.7611,0.65,0.000988,0.0,-0.67,0.7717,0.0642,13.0,7.0,3.0,2.0,14.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6821
10738687,2020-08-11,"08,09",3,0,,,0,3,,F02B37,6,2,0,2,642,42,600,2308,101,2207,0.7125,0.5727,0.001719,0.002438,0.0,0.9705,-0.0375,8.5,11.5,3.0,2.0,0.5,0.6667,0.0,0,0.2,1,0,0,0,0,2,0,1,0.7638
10738718,2020-08-11,13,0,0,0.5,0.5,2,0,3633.0,F02D19,4,20,0,4,2,2,0,2,2,0,0.741,0.58,0.001869,0.0036,0.1408,0.8673,0.0321,13.0,7.0,2.5,2.5,12.5,1.6667,0.0,1,0.1,1,0,1,1,1,2,0,1,0.784
10738719,2020-08-11,08,0,0,0.0,0.0,2,0,7738.5,F02D41,3,7,0,2,27793,2172,25621,184722,15542,169180,0.72,0.57,0.0016,0.0046,0.0125,0.8861,0.0497,4.0,16.0,1.0,4.0,5.0,2.0,0.0,1,0.6,1,0,1,1,1,1,1,0,0.684
10738720,2020-08-11,09,0,0,0.5,0.7777777777777777,6,3,2733.5,F02D41,5,22,0,1,249,34,215,50,4,46,0.775,0.575,0.000625,0.005625,-0.615,0.7398,0.1338,12.0,8.0,4.0,1.0,14.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7083
10738723,2020-08-11,"08,09",0,0,0.0,0.0,1,0,5355.0,F02D41,3,6,0,1,27793,2171,25622,184722,15542,169180,0.6912,0.55,0.001536,0.001429,0.1175,0.9144,0.0392,10.0,10.0,2.5,2.5,6.5,0.0,0.0,1,0.3,1,1,1,0,1,2,0,1,0.7506
10738725,2020-08-11,01,0,0,0.4938271604938271,0.7407407407407407,9,7,1617.0,F02D41,6,19,0,2,18107,2265,15842,105139,16755,88384,0.7833,0.5,0.001111,0.0,-0.56,0.6995,0.1495,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7388
10738742,2020-08-11,02,0,0,0.7037037037037037,0.8024691358024691,18,0,1841.0,F02B47,5,20,0,3,18107,2265,15842,105139,16755,88384,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7948
10738744,2020-08-11,01,1,0,0.7664399092970522,0.780045351473923,29,0,5803.0,F02M35,1,13,0,3,18107,2266,15841,105139,16755,88384,0.7467,0.6039,0.002139,0.002924,-0.4107,0.9638,-0.0509,10.0,10.0,2.6,2.4,10.6,0.8333,0.0,0,0.16,0,0,0,0,0,5,0,1,0.8397
10738751,2020-08-11,01,0,0,0.5599999999999999,0.72,5,2,6559.0,F02M63,4,8,0,2,25662,955,24707,210383,9592,200791,0.7583,0.55,0.001181,0.00375,0.1208,0.8141,0.109,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.4,1,1,0,1,1,1,1,0,0.6374
10738752,2020-08-11,01,0,0,0.0,0.0,1,2,9611.0,F02N11,5,18,0,3,2282,115,2167,2571,159,2412,0.6967,0.58,0.001556,0.0026,0.0767,0.9484,-0.0008,11.0,9.0,2.6,2.4,10.0,0.3333,0.0,0,0.12,1,0,0,0,1,5,0,1,0.7469
10738795,2020-08-11,09,2,0,0.4444444444444444,0.4444444444444444,3,0,2548.0,F04D29,8,20,0,4,87,59,28,8,4,4,0.7429,0.55,0.002449,0.005,0.1625,0.8387,0.0481,13.0,7.0,3.0,2.0,14.0,1.5,0.0,1,0.2,1,1,0,1,1,1,1,0,0.6499
10744868,2020-08-18,07,4,0,0.884876028072151,0.9600032174385168,233,17,5474.0,B60K6,5,28,0,5,493,5,488,4094,9,4085,0.765,0.0,0.003525,0.0,-0.05,0.7184,0.1069,18.0,2.0,4.0,1.0,22.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7521
10746025,2020-08-18,09,0,0,,,0,2,,F01D5,2,6,0,2,70,38,32,7,2,5,0.7722,0.55,0.001728,0.0,-0.59,0.7314,0.1162,15.0,5.0,5.0,0.0,16.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6696
10746086,2020-08-18,"08,14",0,0,0.5599999999999999,0.72,5,0,2023.0,F01P9,7,5,0,1,18164,2270,15894,105456,16810,88646,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6811
10746089,2020-08-18,09,1,0,0.4081632653061224,0.6938775510204082,7,0,6930.0,F02B37,13,18,0,7,7614,408,7206,74687,4136,70551,0.7071,0.55,0.001735,0.005,0.225,0.913,-0.0262,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.2,1,0,1,1,1,1,1,0,0.7534
10746114,2020-08-18,"08,09",0,0,0.6666666666666667,0.6666666666666667,3,8,3381.0,F01N3,6,8,0,1,845,206,639,4460,1375,3085,0.7944,0.5,0.001914,0.0,-0.58,0.6547,0.1943,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7969
10746122,2020-08-18,09,0,0,,,0,2,,F02D41,2,5,0,2,1884,152,1732,1944,205,1739,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.697
10746124,2020-08-18,01,0,0,0.757396449704142,0.8284023668639053,13,10,5019.0,F02D41,1,4,0,1,1884,152,1732,1944,205,1739,0.7722,0.5,0.000617,0.0,-0.54,0.7398,0.1092,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6658
10746126,2020-08-18,01,0,0,0.5,0.5,2,4,4189.5,F02D41,1,13,0,1,34,5,29,0,0,0,0.7455,0.5737,0.00157,0.002729,-0.4133,0.9957,-0.1033,8.6,11.4,2.6,2.4,9.6,1.3333,0.0,0,0.16,0,0,0,0,0,5,0,1,0.8653
10746134,2020-08-18,02,1,0,0.0,0.0,1,0,13923.0,F02M25,2,15,1,6,10896,1008,9888,25148,1411,23737,0.68,0.51,0.0016,0.0004,0.075,0.9367,0.0241,7.0,13.0,2.0,3.0,-1.0,2.0,0.0,1,0.6,1,0,1,1,1,1,1,0,0.6744
10752234,2020-08-25,01,1,0,0.0,0.0,1,2,2226.0,B60W10,7,5,0,5,27900,2178,25722,185292,15585,169707,0.0,0.58,0.0,0.0106,-0.06,0.9133,0.0677,16.0,4.0,3.0,2.0,-19.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.64
10753269,2020-08-25,08,0,0,0.4444444444444444,0.6666666666666667,3,2,1785.0,F02B37,4,7,0,4,71,39,32,7,2,5,0.7625,0.55,0.002344,0.0,-0.57,0.7644,0.1195,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.6856
10753270,2020-08-25,09,0,0,,,0,2,,F02B37,4,13,0,3,22,1,21,51,0,51,0.7812,0.575,0.000586,0.005625,-0.625,0.7219,0.1517,12.0,8.0,3.0,2.0,15.0,1.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7646
10753272,2020-08-25,09,0,0,0.0,0.0,2,9,5141.5,F02B37,2,9,0,4,38569,381,38188,387815,2611,385204,0.77,0.55,0.0018,0.0025,-0.582,0.746,0.135,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7603
10753274,2020-08-25,13,0,0,0.6111111111111112,0.6666666666666666,6,1,1340.5,F02B43,6,14,0,3,254,36,218,51,4,47,0.775,0.575,0.000625,0.005625,-0.615,0.7398,0.1338,12.0,8.0,4.0,1.0,14.0,4.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7
10753294,2020-08-25,08,1,0,0.375,0.75,4,3,3409.0,F02D41,5,19,0,1,18208,2272,15936,105674,16836,88838,0.765,0.0,0.002025,0.0,-0.05,0.7314,0.0939,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6989
10753295,2020-08-25,08,0,0,0.6666666666666666,0.7777777777777777,6,0,4791.5,F02D41,4,6,0,3,27900,2178,25722,185292,15585,169707,0.67,0.55,0.0016,0.003,0.1,0.9458,0.0018,6.0,14.0,2.0,3.0,2.0,2.0,0.0,1,0.6,1,0,1,1,1,1,1,0,0.7206
10753299,2020-08-25,08,1,0,0.7444444444444444,0.8688888888888888,30,0,2383.5,F02D41,8,16,0,2,18208,2272,15936,105674,16836,88838,0.7756,0.55,0.001669,0.0,-0.6185,0.7072,0.1544,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7723
10753301,2020-08-25,01,2,0,0.6666666666666667,0.6666666666666667,3,2,1841.0,F02D41,8,20,0,5,362,6,356,1417,9,1408,0.7043,0.5833,0.001824,0.002222,0.18,0.9176,-0.0337,12.0,8.0,3.0,2.0,15.0,0.5,0.0,1,0.2,1,0,1,1,1,1,1,0,0.727
10753306,2020-08-25,08,0,0,0.0,0.0,1,0,595.0,F02D41,3,7,0,2,27900,2177,25723,185292,15585,169707,0.7833,0.65,0.001111,0.0,-0.71,0.6995,0.1363,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7333
10753317,2020-08-25,08,0,0,0.5714285714285714,0.6122448979591837,7,0,3990.0,F02M26,1,5,0,1,27900,2177,25723,185292,15585,169707,0.7778,0.65,0.000617,0.0,-0.7,0.7219,0.1139,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7031
10753318,2020-08-25,08,0,0,0.0,0.0,1,0,6531.0,F02B47,4,3,0,1,27900,2177,25723,185292,15585,169707,0.0,0.645,0.0,0.013725,-0.11,0.8257,0.1347,18.0,2.0,5.0,0.0,-23.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.7045
10753332,2020-08-25,14,0,0,0.6111111111111112,0.6111111111111112,13,0,6352.5,F02M61,2,11,0,1,24212,1072,23140,180063,7618,172445,0.7,0.5938,0.0025,0.004023,0.1125,0.9484,-0.0081,8.0,12.0,3.0,2.0,-9.0,1.0,0.0,0,0.0,1,0,0,0,0,1,1,0,0.6928
10753367,2020-08-25,09,0,0,0.6666666666666667,0.7901234567901234,9,4,6496.0,F04D29,3,17,0,6,786,104,682,696,160,536,0.6625,0.6227,0.000469,0.010165,0.525,0.899,0.088,11.0,9.0,3.5,1.5,-1.5,1.3333,0.0,0,0.5,0,0,0,1,0,2,0,1,0.7215
10760477,2020-09-01,09,0,0,0.5,0.5,2,3,3626.0,F02B37,4,12,0,3,3692,278,3414,42047,2891,39156,0.7944,0.5,0.001914,0.0,-0.58,0.6547,0.1943,16.0,4.0,4.0,1.0,20.0,1.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7033
10760478,2020-09-01,"08,09",0,0,0.48,0.72,5,14,2408.0,F02B37,4,9,0,4,72,39,33,8,3,5,0.7778,0.65,0.000617,0.0,-0.7,0.7219,0.1139,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6628
10760479,2020-09-01,09,0,0,0.7777777777777777,0.8333333333333333,6,0,1897.0,F02B37,3,14,0,4,657,54,603,2857,19,2838,0.7944,0.65,0.002469,0.0,0.55,0.6747,0.1366,18.0,2.0,4.0,1.0,22.0,2.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.5634
10760503,2020-09-01,12,0,0,0.4444444444444444,0.6666666666666667,3,0,7308.0,F02D13,3,5,0,1,27954,2183,25771,185488,15592,169896,0.7562,0.575,0.002148,0.005625,-0.585,0.7822,0.0914,12.0,8.0,3.0,2.0,15.0,3.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7571
10760505,2020-09-01,13,0,0,0.7733333333333333,0.7999999999999999,15,3,8064.0,F02D19,3,20,0,1,645,43,602,2314,101,2213,0.6983,0.5875,0.001336,0.002552,0.0883,0.9234,-0.0498,12.2,7.8,3.0,2.0,14.8,0.5,0.0,1,0.0,1,0,0,1,1,5,0,1,0.7808
10760506,2020-09-01,13,0,0,0.5,0.5,2,0,5281.5,F02D41,6,20,0,6,7629,409,7220,75018,4146,70872,0.675,0.5571,0.000625,0.002449,0.43,0.947,0.0457,9.3333,10.6667,2.3333,2.6667,4.3333,1.5,0.0,0,0.3333,0,0,0,0,1,3,0,1,0.8044
10760507,2020-09-01,15,1,0,0.8683127572016461,0.9602194787379972,54,15,5659.5,F02M25,9,14,0,4,2130,57,2073,3546,79,3467,0.7833,0.65,0.001667,0.0,-0.71,0.695,0.1409,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.74
10760508,2020-09-01,08,0,0,,,0,0,,F02D41,2,20,0,1,27954,2183,25771,185488,15592,169896,0.6909,0.5722,0.001736,0.003395,0.1,0.8712,0.0852,10.3333,9.6667,2.3333,2.6667,10.0,1.75,0.0,1,0.2,1,0,1,1,1,3,0,1,0.7204
10760510,2020-09-01,08,0,0,0.48,0.48,5,0,1365.0,F02D41,3,6,0,3,27954,2184,25770,185488,15592,169896,0.7333,0.575,0.002222,0.003125,0.0583,0.8639,0.046,10.0,10.0,1.0,4.0,5.0,3.0,0.0,1,0.4,0,1,1,1,1,1,1,0,0.724
10760511,2020-09-01,01,0,0,0.6938775510204082,0.7755102040816326,7,0,5026.0,F02D41,4,20,0,4,25749,956,24793,211335,9624,201711,0.735,0.5857,0.002075,0.001939,0.0425,0.8537,0.0911,8.5,11.5,2.5,2.5,8.0,1.3333,0.0,1,0.3,1,0,1,1,1,2,0,1,0.74
10760517,2020-09-01,08,3,0,0.4462809917355372,0.6446280991735538,25,2,8526.0,F02D41,7,20,0,1,18246,2273,15973,105929,16852,89077,0.7833,0.6,0.001667,0.0,0.525,0.7269,0.0844,17.0,3.0,3.0,2.0,20.0,2.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7293
10760519,2020-09-01,09,0,0,0.6122448979591837,0.8163265306122449,7,1,3220.0,F02D41,5,18,0,8,3692,278,3414,42047,2891,39156,0.7812,0.575,0.001211,0.005625,-0.625,0.7174,0.1562,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.737
10760534,2020-09-01,09,2,0,,,0,3,,F02M25,4,21,0,1,685,51,634,4286,204,4082,0.775,0.5,0.000625,0.0,-0.54,0.7398,0.147,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7021
10760535,2020-09-01,08,0,0,0.0,0.0,2,0,1757.0,F02M26,2,6,0,2,27954,2183,25771,185488,15592,169896,0.7333,0.55,0.003889,0.00375,0.1583,0.8492,0.0739,10.0,10.0,3.0,2.0,7.0,1.0,0.0,1,0.4,1,1,0,1,1,1,1,0,0.7226
10767553,2020-09-08,09,0,0,0.0,0.0,2,2,612.5,F02B37,6,14,0,4,188,22,166,899,79,820,0.7625,0.5,0.001094,0.0,-0.52,0.7717,0.1151,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.6668
10767576,2020-09-08,14,0,0,0.375,0.75,4,2,5736.5,B60T7,5,17,0,2,28000,2186,25814,185706,15609,170097,0.7017,0.5375,0.001847,0.000469,-0.4795,0.8852,0.0728,4.0,16.0,1.0,4.0,5.0,0.5,0.0,1,0.8,1,1,1,1,1,1,1,0,0.725
10767578,2020-09-08,01,1,0,0.0,0.0,1,0,1316.0,F02D41,4,10,0,1,0,0,0,0,0,0,0.6833,0.5583,0.002222,0.001597,-0.345,0.981,-0.0217,7.5,12.5,2.0,3.0,5.5,1.0,0.0,0,0.3,0,0,0,0,0,2,0,1,0.7326
10767581,2020-09-08,"01,08",0,0,0.65625,0.78125,8,5,8323.0,F02D41,3,14,0,1,37,6,31,0,0,0,0.78,0.0,0.0011,0.0,-0.06,0.6995,0.1118,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6164
10767587,2020-09-08,02,0,0,0.8233471074380165,0.9101239669421488,44,3,2712.5,F02D41,4,20,0,5,18287,2274,16013,106165,16881,89284,0.78,0.5,0.000756,0.0,-0.554,0.7136,0.1355,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.753
10767598,2020-09-08,01,0,0,0.0,0.0,1,4,1645.0,F02M25,4,20,0,2,148,5,143,423,30,393,0.6714,0.5344,0.001027,0.001162,0.3525,0.9315,0.0627,8.8,11.2,3.0,2.0,3.8,1.0,0.0,1,0.32,1,0,1,1,1,5,0,1,0.7067
10767599,2020-09-08,08,14,1,0.2448979591836735,0.6122448979591837,7,3,1484.0,F02M25,2,18,0,2,18287,2275,16012,106165,16881,89284,0.7256,0.5955,0.001891,0.004298,-0.14,0.8393,0.1271,7.6667,12.3333,2.6667,2.3333,-1.0,0.75,0.0,1,0.3333,1,1,1,1,1,3,0,1,0.823
10767604,2020-09-08,08,0,0,,,0,0,,F02M26,2,6,0,1,28000,2186,25814,185706,15609,170097,0.7543,0.5167,0.000824,0.000556,-0.5227,0.7972,0.1259,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.6755
10767609,2020-09-08,"08,09",0,0,0.375,0.625,4,4,4606.0,F02M35,7,10,0,2,23,2,21,0,0,0,0.675,0.5125,0.001458,0.000469,-0.4225,0.9235,0.0373,4.0,16.0,1.0,4.0,5.0,0.5,0.0,1,0.8,1,1,1,1,1,1,1,0,0.7793
10767612,2020-09-08,08,4,0,0.0,0.0,1,0,6923.0,F02M61,7,6,0,6,3701,279,3422,42085,2895,39190,0.7889,0.5,0.001543,0.0,-0.57,0.6771,0.1719,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.8247
10768635,2020-09-08,07,1,0,0.5,0.5,2,0,252.0,G05D1,5,19,1,2,11018,1020,9998,25387,1423,23964,0.795,0.0,0.002225,0.0,-0.09,0.6323,0.179,19.0,1.0,4.0,1.0,23.0,1.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6481
10773720,2020-09-15,01,1,0,0.8571428571428572,0.8571428571428572,7,1,2387.0,B60W10,7,18,0,10,851,207,644,4482,1379,3103,0.7667,0.65,0.002778,0.0,-0.68,0.7419,0.0939,15.0,5.0,3.0,2.0,12.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6949
10774663,2020-09-15,01,0,0,0.6111111111111112,0.7222222222222222,6,2,6247.5,F01D9,6,22,0,2,178,36,142,207,24,183,0.7342,0.5813,0.002258,0.004336,-0.492,0.8109,0.1137,10.0,10.0,2.0,3.0,10.6667,2.0,0.0,1,0.2,1,1,1,1,1,3,0,1,0.6778
10774707,2020-09-15,01,0,0,0.0,0.0,1,2,8967.0,F01N3,5,12,0,1,1007,93,914,10301,1377,8924,0.7944,0.5,0.001914,0.0,-0.58,0.6547,0.1943,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6763
10774716,2020-09-15,08,0,0,0.75,0.75,4,1,3199.0,F01N9,3,20,0,2,18335,2279,16056,106506,16935,89571,0.7944,0.65,0.002469,0.0,0.55,0.6747,0.1366,20.0,0.0,4.0,1.0,24.0,4.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7146
10774725,2020-09-15,08,3,0,0.625,0.75,4,1,2334.5,F01P1,10,18,0,1,18335,2280,16055,106506,16935,89571,0.7944,0.65,0.002469,0.0,0.55,0.6747,0.1366,19.0,1.0,3.0,2.0,22.0,3.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6839
10774732,2020-09-15,09,0,0,0.7551020408163265,0.8163265306122449,16,7,4854.5,F02B37,3,18,0,2,38,7,31,0,0,0,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,17.0,3.0,3.0,2.0,20.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6516
10774757,2020-09-15,01,0,0,0.625,0.75,4,1,4536.0,G01M15,3,8,0,5,1781,112,1669,12808,573,12235,0.7563,0.575,0.000898,0.005625,-0.6117,0.7755,0.112,12.0,8.0,2.0,3.0,14.0,3.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.783
10774759,2020-09-15,14,6,1,0.7280915744042035,0.870332144867705,73,13,2912.0,F02D41,7,33,0,2,19,11,8,172,66,106,0.7833,0.65,0.001667,0.0,0.575,0.7195,0.0918,17.0,3.0,3.0,2.0,20.0,3.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6612
10774761,2020-09-15,08,1,0,0.780408163265306,0.9142857142857144,35,5,5908.0,F02D41,3,20,0,3,18335,2280,16055,106506,16935,89571,0.7,0.575,0.0025,0.0025,0.05,0.981,-0.051,4.0,16.0,3.0,2.0,3.0,1.0,0.0,0,0.0,0,0,0,0,1,1,1,0,0.7509
10774766,2020-09-15,01,0,0,0.75,0.84375,8,4,4511.5,F02D41,5,19,0,1,606,6,600,4187,27,4160,0.71,0.55,0.0014,0.003,0.05,0.9001,0.0475,4.0,16.0,1.0,4.0,5.0,0.5,0.0,1,0.6,1,0,1,1,1,1,1,0,0.6759
10774772,2020-09-15,01,1,0,0.0,0.0,2,2,7217.0,F02D41,4,16,0,3,1703,37,1666,2087,49,2038,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7471
10774775,2020-09-15,14,0,0,0.5599999999999999,0.82,10,0,6587.0,F02D41,5,11,0,3,18335,2279,16056,106506,16935,89571,0.7833,0.55,0.001111,0.0,-0.61,0.6995,0.1481,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7843
10774779,2020-09-15,01,0,0,0.5,0.5,2,2,2124.5,F02F1,2,7,0,1,2203,9,2194,13586,4,13582,0.7714,0.55,0.000612,0.005,0.1125,0.7822,0.1045,11.0,9.0,4.0,1.0,13.0,3.0,0.0,1,0.2,1,1,0,1,1,1,1,0,0.7394
10774780,2020-09-15,01,1,0,0.0,0.0,1,2,1946.0,F02F1,2,9,0,1,2203,9,2194,13586,4,13582,0.7,0.5563,0.0025,0.003398,0.1875,0.9576,0.0033,6.0,14.0,1.0,4.0,3.0,1.0,0.0,0,0.0,0,0,0,1,0,1,1,0,0.7728
10774790,2020-09-15,08,0,0,0.0,0.4444444444444444,3,1,12019.0,F02M25,2,17,0,4,493,15,478,822,3,819,0.7614,0.5667,0.000355,0.003889,-0.5827,0.7832,0.1267,8.0,12.0,2.0,3.0,10.0,0.5,0.0,1,0.6,1,1,1,1,1,1,1,0,0.8065
10774794,2020-09-15,08,0,0,0.0,0.0,1,0,1176.0,F02M25,7,9,0,3,3710,281,3429,42123,2898,39225,0.7,0.5437,0.0025,0.002148,0.1625,0.9693,-0.0085,5.0,15.0,3.0,2.0,-2.0,1.0,0.0,0,0.0,0,0,0,0,1,1,1,0,0.6825
10774796,2020-09-15,08,2,0,0.8181818181818181,0.8719008264462811,22,2,4879.0,F02M26,4,15,0,1,125,10,115,563,97,466,0.78,0.0,0.0011,0.0,-0.06,0.6995,0.1118,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6868
10774803,2020-09-15,02,1,0,0.6666666666666667,0.6666666666666667,3,0,980.0,F02D19,5,3,0,1,28043,2188,25855,185930,15626,170304,0.7778,0.5,0.000617,0.0,-0.55,0.7219,0.1271,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6966
10781726,2020-09-22,12,1,0,0.0,0.4444444444444444,3,0,11732.0,F01L1,3,19,0,5,951,29,922,252,4,248,0.7667,0.55,0.001111,0.0,-0.58,0.7538,0.0938,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7016
10781743,2020-09-22,09,1,0,0.7346938775510204,0.8163265306122449,8,3,3276.0,F02B37,3,20,0,1,2,0,2,0,0,0,0.7778,0.5,0.001173,0.0,-0.55,0.7174,0.1316,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7017
10787952,2020-09-29,05,0,0,,,0,0,,F01P3,6,1,1,3,11077,1030,10047,25558,1442,24116,0.725,0.5,0.003125,0.0,0.0375,0.8803,0.0442,8.0,12.0,3.0,2.0,5.0,1.5,0.0,1,0.4,1,0,1,1,1,1,1,0,0.7256
10787955,2020-09-29,09,0,0,0.5,0.7222222222222222,6,6,4151.0,F02B37,1,10,0,2,38715,383,38332,389348,2622,386726,0.7643,0.5833,0.001224,0.002222,0.075,0.7962,0.0876,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.2,1,1,0,1,1,1,1,0,0.6797
10787973,2020-09-29,11,3,0,,,0,0,,F02D15,4,18,0,3,15085,1228,13857,186184,5569,180615,0.7778,0.6,0.000617,0.0,-0.65,0.7219,0.1213,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7078
10787974,2020-09-29,13,0,0,0.754325259515571,0.8788927335640139,17,2,6139.0,F02D19,10,20,0,3,131,57,74,1009,468,541,0.7778,0.6,0.000617,0.0,-0.65,0.7219,0.1213,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.753
10787977,2020-09-29,"01,08",0,0,,,0,2,,F02D41,2,10,0,3,1794,113,1681,12846,575,12271,0.7583,0.5875,0.000347,0.004219,0.0708,0.818,0.0919,8.0,12.0,2.0,3.0,10.0,2.5,0.0,1,0.4,1,1,0,1,1,1,1,0,0.7019
